PYRIDINEs2s6,0.047800,-5.858600,0.007700,0.000000,0.131900,-16.666500,-7.671200,-10.860000,-0.002900,0.000000,-3.728900,-1.661300,-0.934200,0.000000,0.000000,0.000000,0.348100,0.004800,0.002800
PYRIDINEs3s4,0.466900,6.251400,-0.000600,-6.688700,0.357300,0.000000,0.711100,0.000000,-0.373500,0.000000,1.441100,0.868700,-2.287000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
PYRIDINEs3s5,0.090000,2.619700,0.000000,0.000000,0.372900,0.000000,2.955600,0.000000,-0.024900,0.000000,0.391100,0.338700,-2.047500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
PYRIDINEs2s3s6,-0.060500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
(CHn=CHm)cyc-COOH,0.185500,0.000000,0.000000,0.000000,2.538900,0.000000,0.000000,0.000000,0.291400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
AROMRINGs1s2s3s4s5,-0.017100,0.000000,0.000000,0.000000,-0.199300,0.000000,0.000000,-1.833100,-0.136300,0.000000,0.377600,0.148200,0.112100,0.000000,0.000000,0.000000,0.000000,-0.000700,-0.007000
aC-NHCOCH2N,-0.140200,0.000000,0.000000,0.000000,-5.162800,0.000000,0.000000,0.000000,-0.321600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
(N=C)cyc-CH3,0.176900,0.000000,0.000000,0.000000,2.407500,0.000000,10.656800,0.000000,-0.242200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
aC-CONH(CH2)2N,-0.081300,0.000000,0.000000,0.000000,-2.325000,0.000000,0.000000,0.000000,-0.234400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
aC-SO2NHn (n>=0;n<3),-0.065700,0.000000,0.000000,0.000000,0.563400,0.000000,0.000000,0.000000,0.153200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
aC-SO2NHn (n>=0;n<3),-0.000200,0.000000,0.000000,0.000000,-0.301600,0.000000,0.000000,0.000000,0.025000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
aC-SO2NHn (n>=0;n<3),-0.032600,0.000000,0.000000,0.000000,-0.967200,0.000000,0.000000,0.000000,0.114600,0.000000,0.000000,0.000000,0.000000,-1.278000,-1.062300,-7.083400,0.000000,0.000000,0.000000
